date,strategy_equity,equal_weight_equity,spy_equity,static_minvar_equity,strategy_ret,equal_weight_ret,spy_ret,static_minvar_ret,turnover,costs
2018-03-08,0.9948387416769544,0.9948387416769544,0.9728136220224777,,0.004970984477656413,0.004970984477656413,0.0048390070566421,,0.0,0.0
2018-03-09,1.0076449271556769,1.0076449271556769,0.9897429113122633,,0.01287262441864265,0.01287262441864265,0.0174023974444248,,0.0,0.0
2018-03-12,1.010987123356176,1.010987123356176,0.988500782535607,,0.003316839206379375,0.003316839206379375,-0.0012550014377061,,0.0,0.0
2018-03-13,1.003424262450525,1.003424262450525,0.9821123147529656,,-0.007480669863078474,-0.007480669863078474,-0.0064627847499062,,0.0,0.0
2018-03-14,1.002764865122415,1.002764865122415,0.9770723755542581,,-0.0006571470840254876,-0.0006571470840254876,-0.0051317340420227,,0.0,0.0
2018-03-15,1.0017677400157796,1.0017677400157796,0.9760078252333467,,-0.0009943757916905163,-0.0009943757916905163,-0.0010895306709572,,0.0,0.0
2018-03-16,1.0013383358460264,1.0013383358460264,0.9770664849074885,,-0.00042864643429861256,-0.00042864643429861256,0.0010846835924585,,0.0,0.0
2018-03-19,0.9891016533652991,0.9891016533652991,0.963846155450978,,-0.012220327578279113,-0.012220327578279113,-0.0135306344662536,,0.0,0.0
2018-03-20,0.9878453213942477,0.9878453213942477,0.9654853506364542,,-0.0012701747760474249,-0.0012701747760474249,0.0017006813548052,,0.0,0.0
2018-03-21,0.9852762956846408,0.9852762956846408,0.9636325581446727,,-0.0026006355994894624,-0.0026006355994894624,-0.0019190270370857,,0.0,0.0
2018-03-22,0.9694669910707588,0.9694669910707588,0.9395442922025885,,-0.016045554615618324,-0.016045554615618324,-0.0249973558266468,,0.0,0.0
2018-03-23,0.9540876216819953,0.9540876216819953,0.9195183635390572,,-0.015863737012620952,-0.015863737012620952,-0.021314512609708,,0.0,0.0
2018-03-26,0.9798678639420781,0.9798678639420781,0.944675290982611,,0.02702083296567025,0.02702083296567025,0.0273588091778063,,0.0,0.0
2018-03-27,0.9620692907697765,0.9620692907697765,0.9286048702640282,,-0.018164258495728836,-0.018164258495728836,-0.0170115815158742,,0.0,0.0
2018-03-28,0.9618492966637248,0.9618492966637248,0.9258611174483298,,-0.00022866763149227524,-0.00022866763149227524,-0.0029547043134915,,0.0,0.0
2018-03-29,0.9718269126218246,0.9718269126218246,0.9376913156280954,,0.010373367213250889,0.010373367213250889,0.0127775083722811,,0.0,0.0
2018-04-02,0.9588242905277617,0.9588242905277617,0.9174515442146433,,-0.013379565769571087,-0.013379565769571087,-0.0215846847209999,,0.0,0.0
2018-04-03,0.9649286915905539,0.9649286915905539,0.9292106251068456,,0.0063665482018944375,0.0063665482018944375,0.012817113847978,,0.0,0.0
2018-04-04,0.9761407334105632,0.9761407334105632,0.9391523801096919,,0.011619554810343363,0.011619554810343363,0.0106991404685059,,0.0,0.0
2018-04-05,0.9777586676882549,0.9777586676882549,0.9465642864076648,,0.0016574805479520624,0.0016574805479520624,0.0078921232112589,,0.0,0.0
2018-04-06,0.965147796720197,0.965147796720197,0.9254689599118179,,-0.012897733750470524,-0.012897733750470524,-0.0222862058063763,,0.0,0.0
2018-04-09,0.9690380608148911,0.9690380608148911,0.9300303454213914,,0.004030744418537987,0.004030744418537987,0.0049287287928145,,0.0,0.0
2018-04-10,0.9802131880944306,0.9802131880944306,0.9448182005276802,,0.011532186125013473,0.011532186125013473,0.0159004006472374,,0.0,0.0
2018-04-11,0.978181142465677,0.978181142465677,0.939865025647018,,-0.0020730649754916995,-0.0020730649754916995,-0.0052424634473551,,0.0,0.0
2018-04-12,0.9813352590264832,0.9813352590264832,0.9475974813067084,,0.0032244708304799627,0.0032244708304799627,0.008227198000444,,0.0,0.0
2018-04-13,0.9814416617651993,0.9814416617651993,0.9448182005276802,,0.00010842649108678756,0.00010842649108678756,-0.0029329761147061,,0.0,0.0
2018-04-16,0.9877915783301917,0.9877915783301917,0.952585938707085,,0.006469988805622449,0.006469988805622449,0.0082214103994466,,0.0,0.0
2018-04-17,1.0008496890777405,1.0008496890777405,0.9627773098667977,,0.01321949997753866,0.01321949997753866,0.0106986369896926,,0.0,0.0
2018-04-18,1.0000695727553495,1.0000695727553495,0.9634898326823158,,-0.0007794540288160374,-0.0007794540288160374,0.0007400702199937,,0.0,0.0
2018-04-19,0.9932856707236812,0.9932856707236812,0.9581449911523724,,-0.006783430089746175,-0.006783430089746175,-0.005547377199678,,0.0,0.0
2018-04-20,0.980377267305147,0.980377267305147,0.9500203779561701,,-0.012995660562715575,-0.012995660562715575,-0.0084795237372485,,0.0,0.0
2018-04-23,0.9785992468066987,0.9785992468066987,0.9498778365765241,,-0.0018136084523213125,-0.0018136084523213125,-0.0001500403390847,,0.0,0.0
2018-04-24,0.9667470239129458,0.9667470239129458,0.9370856221461822,,-0.012111416325353213,-0.012111416325353213,-0.0134672206653927,,0.0,0.0
2018-04-25,0.9646610814525416,0.9646610814525416,0.9394018121838468,,-0.0021576921457294,-0.0021576921457294,0.0024716952036463,,0.0,0.0
2018-04-26,0.9736350552253045,0.9736350552253045,0.9489513482892776,,0.009302721904412675,0.009302721904412675,0.0101655500144617,,0.0,0.0
2018-04-27,0.9765590513799122,0.9765590513799122,0.9498421858913867,1.0050119821642023,0.003003174689443563,0.003003174689443563,0.0009387600362389,0.0050119821642022975,0.0,0.0
2018-04-30,0.9735993268579416,0.9711636980750981,0.9425375998142497,1.002237278360044,-0.0030307686133146765,-0.005524861294552913,-0.0076903154920225,-0.0027608663910486373,1.2393106509175928,0.0
2018-05-01,0.9708068586505578,0.9789055107439599,0.9442122616021517,0.9992799304337385,-0.0028681903636846285,0.00797168663141605,0.0017767586017067,-0.002950746285494862,0.0,0.0
2018-05-02,0.970832896278252,0.9798652355683735,0.9378696304146869,0.9992764296860229,2.682060541936181e-05,0.000980405987993975,-0.0067173785444202,-3.503270313966818e-06,0.0,0.0
2018-05-03,0.9733868103251814,0.9808994008083582,0.9358026270075613,1.0020426177615913,0.0026306422626592987,0.00105541578825875,-0.0022039346835568,0.002768191056440304,0.0,0.0
2018-05-04,0.9772293962355009,0.9949712351822609,0.9479180920293303,1.0058098560342315,0.003947645344645347,0.014345848679595596,0.0129466029183,0.003759558930792273,0.0,0.0
2018-05-07,0.978791465521026,1.0001803423264668,0.9511251810300078,1.006642978104681,0.0015984673522332908,0.005235434915112462,0.0033832975946388,0.0008283097102810179,0.14999335628227695,0.0
2018-05-08,0.9797177725789513,1.0000429156019301,0.9511251810300078,1.007142679799281,0.0009463783559168775,-0.00013740194515016266,0.0,0.0004964040930785389,0.0,0.0
2018-05-09,0.9777933955534737,1.0075317855703683,0.9603183330058719,1.0043847120729232,-0.0019642156949056778,0.007488548592867787,0.0096655541869983,-0.0027384081537558096,0.0,0.0
2018-05-10,0.9846706756283877,1.0170291913596878,0.9692981944799499,1.0116180974569493,0.0070334695511225336,0.009426408104775625,0.0093509216323823,0.007201807531595327,0.0,0.0
2018-05-11,0.9861153566827827,1.0166886911845214,0.9722556059628576,1.0129437863510689,0.0014671718069324082,-0.0003347988219603124,0.0030510853107432,0.0013104637980005016,0.0,0.0
2018-05-14,0.9817029590405096,1.0143437781466007,0.9727190035087405,1.0082132595630273,-0.004474524823460923,-0.0023064218754993123,0.0004766211097584,-0.0046700782923821725,0.2017678782085815,0.0
2018-05-15,0.9727851260073694,1.0034582287844211,0.9660200495526128,0.9976179080352514,-0.00908404416123618,-0.010731617422713849,-0.0068868336405103,-0.010509038070346454,0.0,0.0
2018-05-16,0.9740798686169079,1.006028686378817,0.9700822027484544,0.9971269518575614,0.0013309646446306909,0.0025615989990033375,0.0042050402553475,-0.0004921284729711357,0.0,0.0
2018-05-17,0.9737036021386427,1.002889178659236,0.9692626051557164,0.9954784056902827,-0.0003862788775211222,-0.0031206940339661,-0.0008448743729304,-0.001653296166759578,0.0,0.0
2018-05-18,0.9775450838412756,1.0023913674007794,0.9668390948972164,1.0003928162739952,0.003945226960437812,-0.000496377136227725,-0.0025003649636423,0.0049367324852263705,0.0,0.0
2018-05-21,0.9805767954081323,1.0098379300619107,0.9741087666200626,1.002080859841721,0.003101352169808383,0.00742879767654055,0.0075190088621923,0.0016873807371119245,0.212371574078937,0.0
2018-05-22,0.9768871250910732,1.0068905362123453,0.9714002963240785,0.9997243903979346,-0.0037627550787832833,-0.0029186800790744123,-0.0027804598303554,-0.0023515761434248347,0.0,0.0
2018-05-23,0.9803548580329053,1.0131849249412028,0.974072809130406,1.0041258668981858,0.0035497785289256346,0.006251313824574638,0.0027511962024724,0.004402689923869229,0.0,0.0
2018-05-24,0.9851315860609904,1.014162648578795,0.9720773525371709,1.0108459955318436,0.004872447959986297,0.0009650001826159624,-0.002048570265519,0.006692516202591982,0.0,0.0
2018-05-25,0.9861674643732332,1.0144086257725504,0.9697612238604103,1.0129837768053547,0.001051512637397762,0.0002425421544565625,-0.0023826588189874,0.002114843688317022,0.0,0.0
2018-05-29,0.9917531702124237,1.0134214683076601,0.9586082046155446,1.0244751218669161,0.005664054068890302,-0.000973135913684262,-0.0115007890297654,0.011344056365642582,0.4016085563573219,0.0
2018-05-30,0.9957196930578621,1.0200131064668265,0.971400296324079,1.0243219905866534,0.003999506091408741,0.006504340361147087,0.0133444421265565,-0.000149472912513137,0.0,0.0
2018-05-31,0.9916651935889662,1.0187726921731457,0.9654498840340302,1.021247361425268,-0.004071928573034929,-0.0012160768188336124,-0.0061256027124617,-0.0030016236980566846,0.0,0.0
2018-06-01,0.9919545701247375,1.0289806528599632,0.974928486934609,1.0182456106114472,0.00029180870483510636,0.010019860922108976,0.00981780935223,-0.0029392984767484557,0.0,0.0
2018-06-04,0.9911993172395749,1.0348102169163562,0.9795605602054189,1.015079269342579,-0.0007613785025131543,0.00566537771161215,0.0047511928647958,-0.0031096046335686873,0.0,0.0
2018-06-05,0.9954108591749874,1.0378778018281323,0.9802732671036484,1.018647146417025,0.004248935468540673,0.002964393723244525,0.0007275781888156,0.0035148753227487247,0.5601148227076812,0.0
2018-06-06,0.997004250794337,1.0397476575521143,0.9884686294219911,1.0158207688672112,0.0016007376297564428,0.0018016145259955123,0.00836028339583,-0.002774638460192472,0.0,0.0
2018-06-07,0.9968823409390002,1.0363419862661793,0.9883619228101942,1.0198623942300347,-0.0001222761640581483,-0.003275478681003163,-0.0001079514398543,0.003978679592592499,0.0,0.0
2018-06-08,0.9977485868828897,1.0367943170244798,0.9912839904124837,1.0191637926783579,0.0008689550494731666,0.0004364686216468875,0.0029564752899233,-0.000684995893199999,0.0,0.0
2018-06-11,0.998589585307653,1.036957719802594,0.9926022680708193,1.0189642619949293,0.0008428961321715272,0.00015760385201872502,0.0013298688076128,-0.0001957788187355356,0.0,0.0
2018-06-12,0.9985997190298367,1.0402097065893336,0.9938851404876327,1.0190395617634809,1.0148035121499755e-05,0.0031360842632606124,0.0012924334933333,7.389834105096183e-05,0.37170971906032113,0.0
2018-06-13,0.9978264591777598,1.0348989428476139,0.9907137635329966,1.0188582836799134,-0.0007743441514565246,-0.005105474125148087,-0.0031908887913146,-0.00017789111470198392,0.0,0.0
2018-06-14,1.001508980596816,1.0411907035697963,0.993208329718156,1.024824980895759,0.003690542964846706,0.006079589476504788,0.0025179484498767,0.0058562582367146735,0.0,0.0
2018-06-15,0.9941540197601141,1.0359723396258642,0.9919409202491131,1.020667304377317,-0.0073438790656864626,-0.005011919455331812,-0.0012760761575595,-0.0040569625018390355,0.0,0.0
2018-06-18,0.9937256541882374,1.0392459850110527,0.9899003633915473,1.0205461421818387,-0.00043088451423254145,0.0031599737367222747,-0.0020571354764287,-0.00011870880448375503,0.0,0.0
2018-06-19,0.9932312401584974,1.0363507862178065,0.9861069095936694,1.0229896289799856,-0.0004975357410329812,-0.0027858647856266543,-0.0038321571929532,0.0023942933074274425,0.19223176604657902,0.0
2018-06-20,0.9919275452707268,1.0394070816463943,0.9877891187727452,1.0185183408153067,-0.001312579422655459,0.002949093559085225,0.0017059095344631,-0.004370804979848212,0.0,0.0
2018-06-21,0.9890352188403199,1.0354434145134042,0.9815966990779076,1.019058944695516,-0.002915864615512275,-0.003813392464780888,-0.0062689693348022,0.0005307748113564806,0.0,0.0
2018-06-22,0.9895121134290236,1.0350132770364968,0.9833862284778189,1.0190549346239106,0.00048218160447600797,-0.00041541379362524853,0.0018230800914391,-3.9350732617520205e-06,0.0,0.0
2018-06-25,0.9823300353238963,1.0226487181724613,0.9699995496109683,1.0160471898675676,-0.007258201297039915,-0.01194628043752105,-0.0136128394715999,-0.00295150403982195,0.0,0.0
2018-06-26,0.9811795357590012,1.025356430637598,0.972147242606658,1.016444946171749,-0.0011711945308846103,0.0026477444473559123,0.0022141175184575,0.00039147424268097574,0.28136155934711243,0.0
2018-06-27,0.9762781622588333,1.0183877345160157,0.9640936239762113,1.016832206442876,-0.004995389040983494,-0.006796364574657137,-0.0082843609254624,0.0003809948316291943,0.0,0.0
2018-06-28,0.9763687537968418,1.0238177069260757,0.9696059807736679,1.0166977781259072,9.279275263004505e-05,0.005331930291403712,0.0057176571448755,-0.0001322030479729581,0.0,0.0
2018-06-29,0.9777876352162171,1.0241257365837964,0.9710019413362787,1.0157376583624165,0.0014532228872110966,0.0003008637725612876,0.0014397194224162,-0.0009443511967347936,0.0,0.0
2018-07-02,0.9740588371652513,1.0277955894783661,0.9730780261571741,1.0138126563279284,-0.0038135050154743293,0.003583400712896388,0.0021380851391896,-0.0018951763958339556,0.0,0.0
2018-07-03,0.9765046091791941,1.0245408445447965,0.9696419996242285,1.0203259254257384,0.002510907884230779,-0.00316672397399695,-0.0035310904578896,0.006424529282758506,0.8733616419943314,0.0
2018-07-05,0.9815949965700351,1.0337976481123694,0.9775521564614716,1.0250488648858636,0.005212865707945652,0.009035075191839388,0.0081578116875182,0.004628853724513963,0.0,0.0
2018-07-06,0.9860379050955663,1.0423198311502153,0.9858204155335892,1.0280217961529237,0.004526213500533212,0.008243569767648989,0.008458125755711,0.002900282483012254,0.0,0.0
2018-07-09,0.9878614417213025,1.0470413588542955,0.9946972520501011,1.0264321137478287,0.0018493575310976316,0.0045298262231756245,0.0090045168233883,-0.0015463508760650189,0.0,0.0
2018-07-10,0.9889853291730578,1.046986649363047,0.9982766176544428,1.0249729118385411,0.001137697458660843,-5.2251509251145605e-05,0.0035984472631893,-0.001421625346424096,0.0,0.0
2018-07-11,0.9870751143273774,1.0418182870565234,0.9909745473743634,1.0223280974705362,-0.0019314895674717994,-0.00493641662925495,-0.0073146762640162,-0.0025803748932845404,0.3215881626323468,0.0
2018-07-12,0.990579707198416,1.052901692697489,0.9999589495553262,1.024410234323959,0.0035504824507979448,0.010638520919305429,0.0090662290013072,0.0020366620643356226,0.0,0.0
2018-07-13,0.991532433826235,1.054335476889888,1.000746148590831,1.0239557205893481,0.0009617869424293318,0.0013617455478921751,0.0007872313517018,-0.000443683320784851,0.0,0.0
2018-07-16,0.9889489699938849,1.050896880354689,0.999851629334491,1.02079185184364,-0.0026055262987018414,-0.0032613874905758748,-0.0008938523096989,-0.0030898491820398055,0.0,0.0
2018-07-17,0.9879509135453374,1.052809222260325,1.0038960492291196,1.0175627160232725,-0.0010092092502546571,0.001819723648804175,0.0040450200569464,-0.0031633636323952575,0.0,0.0
2018-07-18,0.9862913587839164,1.0503045646285594,1.006007600652441,1.0160046318821756,-0.0016797947536335144,-0.0023790232634818376,0.0021033566422965,-0.0015311922464947638,0.1881119759761234,0.0
2018-07-19,0.9888736239624311,1.0516905001919234,1.0022137173282362,1.019581516699392,0.002618156547268676,0.001319555879350325,-0.0037712272966371,0.003520539872530021,0.0,0.0
2018-07-20,0.9825191242694586,1.0508002524931301,1.001068416057857,1.0139760616185016,-0.006425997760471986,-0.0008464920987979623,-0.0011427714973135,-0.005497799821868486,0.0,0.0
2018-07-23,0.9757221838975996,1.0531813256146734,1.0029294922716583,1.0062078924146876,-0.006917870811840771,0.002265961695283038,0.0018590899322648,-0.007661097236767681,0.0,0.0
2018-07-24,0.9783840603553924,1.0574969621658035,1.0079763652525011,1.0061036923594486,0.002728108986063787,0.00409771465384785,0.0050321313908234,-0.00010355718338574496,0.0,0.0
2018-07-25,0.9822593034472166,1.0674698582194615,1.0165668917916442,1.0074969259831144,0.003960860820255491,0.009430661657157937,0.0085225475867096,0.0013847813443546677,0.42475389528756174,0.0
2018-07-26,0.9796930991306086,1.0656329240873945,1.0141687235864347,1.0053082350522913,-0.0026125528234774162,-0.00172082997746735,-0.0023590854911504,-0.0021724045745226033,0.0,0.0
2018-07-27,0.9768286234386669,1.053409756463179,1.0072965477987357,1.0027877686441602,-0.0029238500245472544,-0.011470335936442127,-0.0067761661623686,-0.0025071578250823985,0.0,0.0
2018-07-30,0.9728007926068668,1.045745587470676,1.0020352184589336,0.9993019028797947,-0.004123375109158051,-0.007275581933316626,-0.0052232178808711,-0.0034761749927191016,0.0,0.0
2018-07-31,0.9776681331495901,1.0518836784724614,1.006974403053518,1.0049518717677166,0.005003429869418695,0.005869583458278149,0.0049291526920385,0.0056539158703087546,0.0,0.0
2018-08-01,0.9725085796363493,1.0587634429540564,1.0052917029872113,0.9984224825490651,-0.00527740788340841,0.006540423263897263,-0.0016710455213201,-0.006497215838969755,0.11135157480111085,0.0
2018-08-02,0.9747434200072163,1.065539497404251,1.0107682250168188,0.9990734784917122,0.0022980160974031875,0.0063999701683018,0.0054476944486203,0.0006520245227101992,0.0,0.0
2018-08-03,0.9790775024411958,1.0689197620659159,1.0150992003324315,1.0020274127714643,0.004446382858319154,0.0031723504101909003,0.0042848352455289,0.0029566737015297062,0.0,0.0
2018-08-06,0.9802442532006208,1.0702930782298608,1.0188220890908806,1.0019734257307131,0.0011916837599840826,0.0012847701134187125,0.0036675122561715,-5.387780819472108e-05,0.0,0.0
2018-08-07,0.979617692759059,1.0720015206272007,1.0221863847272246,1.0002931767945298,-0.0006391880794160323,0.0015962379203323873,0.0033021424175696,-0.0016769396203877556,0.0,0.0
2018-08-08,0.9801752195745616,1.0727654183189568,1.0217564902348442,1.0014381233536822,0.0005691269355623355,0.0007125901195637501,-0.0004205637042358,0.001144610985772653,0.12010110194485041,0.0
2018-08-09,0.9825989003425804,1.0755728228266064,1.0203608978376566,1.0059973832811853,0.002472701532967526,0.0026169789403250373,-0.001365875735095,0.004552712565240562,0.0,0.0
2018-08-10,0.9822346518771652,1.071726898733089,1.0135243113741912,1.0092256077277928,-0.0003706990362885243,-0.003575698466804175,-0.006700165086641,0.0032089789697844415,0.0,0.0
2018-08-13,0.9777284276236871,1.0674939589061518,1.0097303053281785,1.0027570977569815,-0.004587726817483186,-0.00394964410424055,-0.0037433794171828,-0.006409379549310902,0.0,0.0
2018-08-14,0.9799455820471632,1.0731451711508562,1.0161730775107283,1.0037204791192744,0.002267658749439084,0.00529390559783125,0.0063806861580288,0.0009607325287928183,0.0,0.0
2018-08-15,0.9759254392119411,1.0655433491438224,1.0085847586141838,0.9997953156733275,-0.0041024143675649355,-0.007083684678822511,-0.0074675457011055,-0.003910614087889355,0.08103203678250753,0.0
2018-08-16,0.9797335223460454,1.0698784033281363,1.0167456361045621,1.0012874935114382,0.003902022614739275,0.004068397768891561,0.0080914146487713,0.0014924833260554454,0.0,0.0
2018-08-17,0.9832586191532446,1.075549010699101,1.0203251244307114,1.0053481102271862,0.003598015916366847,0.005300235384997699,0.0035205347326232,0.004055395420457764,0.0,0.0
2018-08-20,0.9873361054723212,1.07644478506096,1.0225086521942501,1.0108580080920462,0.004146911341177038,0.000832853131701175,0.0021400313598638,0.005480587081040737,0.0,0.0
2018-08-21,0.9877353017113119,1.07536381458433,1.0249067590385557,1.0120790321659197,0.00040431645999587087,-0.0010042042951313502,0.0023453169214355,0.001207908592600567,0.0,0.0
2018-08-22,0.9896688563010247,1.0777028140295002,1.0242984883986805,1.015303365743974,0.0019575635156128773,0.002175077321226655,-0.0005934887583781,0.003185851574411299,0.3445257940072631,0.0
2018-08-23,0.9893999643351397,1.0763990993164323,1.0229381171603034,1.0128906592637472,-0.00027169892653803424,-0.001209716348603875,-0.001328100406068,-0.0023763404728387475,0.0,0.0
2018-08-24,0.9939263900637266,1.0845256995037793,1.0290945180045803,1.0199212476811506,0.0045749200442195955,0.007549802106400649,0.0060183511993543,0.006941112896147825,0.0,0.0
2018-08-27,0.9945549043536425,1.0900088006037663,1.0372195607271095,1.0181676504337431,0.0006323549673286949,0.005055759492371562,0.0078953318479275,-0.0017193457351675737,0.0,0.0
2018-08-28,0.9911786411285047,1.0908875086728098,1.037720633867957,1.0128477302378838,-0.0033947479524340254,0.000806147682988425,0.0004830926448169,-0.005224994325436595,0.0,0.0
2018-08-29,0.9948193033934245,1.0990770101060456,1.0433047215620153,1.0154091213297123,0.003673063677779202,0.007507191500615226,0.0053811088570576,0.002528900460908361,0.20730887848351018,0.0
2018-08-30,0.9938265913527132,1.0972080130490343,1.0390808823845263,1.0150272575453883,-0.0009978817633765652,-0.0017005151047887498,-0.0040485191815916,-0.0003760688931215496,0.0,0.0
2018-08-31,0.9931315937719304,1.0975385854005086,1.039116839874183,1.014196707211144,-0.0006993147364237947,0.0003012850321386636,3.4605092121609005e-05,-0.0008182542173821419,0.0,0.0
2018-09-04,0.9889740618226885,1.0908615646817947,1.037326819587041,1.0087790303929667,-0.004186285055590186,-0.006083631871837362,-0.0017226362026417,-0.005341840275812806,0.0,0.0
2018-09-05,0.9856188623598784,1.0850074346100553,1.0345352666272427,1.0078064269482907,-0.0033926061282401497,-0.005366519695326425,-0.0026911026564508,-0.0009641392370111949,0.0,0.0
2018-09-06,0.9846865458705056,1.0811742933857393,1.0314210780349955,1.0090273442604316,-0.0009459198935585103,-0.0035328248471343383,-0.0030102295133929,0.0012114601370801688,0.31798740506324663,0.0
2018-09-07,0.9789765876436551,1.075344388283465,1.029416662749798,1.003604595870405,-0.005798757229695467,-0.0053921972969018135,-0.0019433530377487,-0.005374233335570586,0.0,0.0
2018-09-10,0.9800490813588277,1.0763728013143354,1.0312065603151324,1.005613430384458,0.0010955253973479388,0.0009563569048907125,0.0017387493617531,0.0020016194847244225,0.0,0.0
2018-09-11,0.9799320864778964,1.0832392359927945,1.03460644527571,1.0020297369092666,-0.00011937655282434232,0.006379234657429538,0.0032969970240865,-0.0035636889553288193,0.0,0.0
2018-09-12,0.9802148645899116,1.0816865149607753,1.0348572886506529,1.0051697108247755,0.0002885690915902883,-0.0014334054569173377,0.0002424529405247,0.0031336135045193607,0.0,0.0
2018-09-13,0.9840997759792012,1.0890759348648125,1.0409776706443692,1.005019391632794,0.003963326337552469,0.006831387654218062,0.0059142280397876,-0.0001495460819826356,0.30256566283094666,0.0
2018-09-14,0.9818252832494777,1.0859594303120137,1.0411568444836143,1.0014489582050212,-0.002311241995213555,-0.002861604460285475,0.0001721207325553,-0.0035526015293815844,0.0,0.0
2018-09-17,0.9785995263237657,1.0779536963005254,1.035644794490677,1.0008825890409208,-0.003285469401476387,-0.007372037838640313,-0.0052941591097844,-0.0005655497062134163,0.0,0.0
2018-09-18,0.9766448862240378,1.079102750987596,1.0412643487871613,0.9956949025894797,-0.0019973850866971195,0.001065959225348812,0.00542614062889,-0.005183111893685848,0.0,0.0
2018-09-19,0.9744907198149476,1.076325134084309,1.0423741220942109,0.9929208017481971,-0.0022056803240108054,-0.002574005951467475,0.0010657940112346,-0.002786095252740598,0.0,0.0
2018-09-20,0.9810628230514239,1.0860949988368853,1.0508206959529196,0.9980581320445933,0.006744141429817052,0.009077057148617111,0.0081032075525233,0.005173957769190628,0.3699298235403643,0.0
2018-09-21,0.9793623325546396,1.0812723918971268,1.049860765973074,0.9950277697146162,-0.0017333145817259657,-0.004440317785205788,-0.0009135050190222,-0.00303625834275721,0.0,0.0
2018-09-24,0.9764916842518369,1.0807989187555889,1.0463735030854127,0.9929243585828934,-0.002931140199475165,-0.000437885166666625,-0.0033216432127827,-0.0021139220389055206,0.0,0.0
