date,AAPL,GLD,GOOG,IWM,MSFT,SPY,TLT,VNQ
2022-07-14,1.5332188635409667e-18,0.6183004688360593,9.735661516544073e-18,0.0,0.0,0.2134789357950149,0.16822059536892595,0.0
2022-07-21,0.01944010387832554,0.5708509992804773,0.0,0.0,2.7793491014081174e-18,0.1974371581131009,0.21227173872809624,0.0
2022-07-28,0.01085636061745247,0.38667263724899137,0.0,0.0,2.0569447588511915e-19,0.2779237169429286,0.32454728519062753,0.0
2022-08-04,7.261535146391521e-17,0.5505394501487147,1.3511277482536765e-17,0.032745481717529126,0.0,0.23200798125796546,0.18470708687579052,0.0
2022-08-11,0.0,0.6598937703090414,0.0,0.0,1.9347993719204667e-17,0.2501469861081907,0.08995924358276793,6.873391749507236e-18
2022-08-18,5.765059568340019e-18,0.6262078624516649,0.0,2.752963320463944e-18,1.0759893552639858e-17,0.3050372292427374,0.06875490830559779,1.4783900878575446e-17
2022-08-25,4.519021030821654e-17,0.6622452887070021,0.0,0.0,0.0,0.2768621937781834,0.06089251751481455,8.607524444233442e-19
2022-09-01,0.1390091915033607,0.7598293953775264,0.0,4.0869174238572725e-17,3.027361969405643e-19,9.286934557065516e-18,0.10116141311911303,0.0
2022-09-09,0.14221179340161905,0.6424005121580916,0.0,1.6795077491884913e-17,1.6070546852352292e-17,0.03076769333182493,0.18462000110846447,1.1740204213250784e-17
2022-09-16,0.0,0.5768191926996067,0.04565523655736639,0.0,0.0,0.03406635006092155,0.34345922068210544,0.0
2022-09-23,1.3902823863590864e-18,0.6197872847751033,0.06866006183399656,0.0,4.16220272407048e-18,9.33249183411073e-18,0.2882980628848344,0.023254590506065802
2022-09-30,0.033577482791827436,0.7362198739643313,0.0,4.9460472367578636e-18,0.0,0.06802702168659853,0.16217562155724266,1.3042633118158291e-17
2022-10-07,0.003927181543261252,0.636579187952253,0.03997426915272258,0.0,1.0450572709186658e-17,2.6404861787195028e-17,0.30311417309474714,0.01640518825701595
2022-10-14,0.038857568134724324,0.6303155967047152,0.06591109089274633,0.0,9.10777785162839e-18,2.217360415019235e-17,0.2649157442678143,6.400524295051888e-19
2022-10-21,0.07700032350204229,0.5602974023057493,0.0,5.29620719569559e-17,0.0,0.0,0.3627022741922084,1.0411438497334205e-17
2022-10-28,0.06435197223928962,0.5796101476080515,0.0,0.0,0.0,7.341627367950367e-17,0.35603788015265897,3.522061263975236e-18
2022-11-04,0.059034867437000996,0.5239551129779066,0.0,2.2523241259442704e-17,1.0154957856908819e-17,0.0,0.41701001958509226,4.1555212936536466e-18
2022-11-11,0.0,0.6021660434137351,0.0,0.0,6.78471560282332e-18,0.052157574561844805,0.34567638202442,0.0
2022-11-18,1.0279328833275342e-17,0.5715541741154209,0.0,7.872464113100936e-18,0.0,0.08553977093600877,0.34290605494857035,1.312780232064841e-18
2022-11-28,0.0,0.5073598830893884,0.0,4.4947114758141134e-18,0.0,0.08323358870131793,0.40940652820929363,1.7059984247380046e-17
2022-12-05,0.00920567629158187,0.6686893246122465,0.0,1.292254993695837e-17,3.7603428509890435e-18,0.024928768574200712,0.297176230521971,0.0
2022-12-12,0.0256194022122304,0.828743276581878,1.0133433496666365e-18,4.414874704446516e-18,8.808693379366348e-18,0.0736219019123264,0.07201541929356527,0.0
2022-12-19,1.8931085739565217e-17,0.687515784147176,0.0,7.56687415561547e-18,0.0,0.14128300063201404,0.16533857259342566,0.00586264262738445
2022-12-27,3.216254886139422e-18,0.5695680682707297,0.0,6.141696721742109e-19,0.0,0.0403709817945492,0.17694858570247157,0.21311236423224952
2023-01-04,8.501063602455785e-18,0.6252503865232724,0.0,1.2297164960336249e-17,5.28714584782856e-18,0.20830781416655964,0.16644179931016811,1.408824505590094e-17
2023-01-11,0.0,0.5618432453556546,9.00438077965182e-18,4.746151470349924e-17,3.711222641044692e-18,0.16690922952620657,0.2712475251181389,0.0
2023-01-19,4.3272654989246924e-18,0.5826725977140988,0.0,0.0,4.993351730597228e-18,0.23916042513344127,0.17816697715245997,4.696081685300313e-18
2023-01-26,6.943903440410844e-18,0.6406619569096623,8.248329548243893e-18,1.7622029238021513e-17,9.850726087833036e-18,0.16622166197337077,0.1931163811169669,0.0
2023-02-02,0.0,0.41975897176810206,1.159051082648766e-17,8.219210512206845e-18,0.0,0.30904582792317403,0.27119520030872385,3.3673159693837325e-18
2023-02-09,0.0229521557356721,0.3257479887699632,0.0,0.0,3.769109245732365e-17,0.3182070083085842,0.33309284718578047,4.680607155841163e-17
2023-02-16,0.020180646531610065,0.3820177492362354,0.0,0.0,1.0170297098719889e-17,0.20509458431636174,0.39270701991579277,6.339710275155423e-17
2023-02-24,6.817549360603426e-17,0.45332664640958026,7.195732006784693e-18,1.0947636894497071e-18,0.0,0.22984065881175436,0.3168326947786654,1.7151704592796065e-17
2023-03-03,0.0,0.5517357560302739,0.0,0.0,0.0,0.26649675836862086,0.18176748560110523,3.585865868670157e-17
2023-03-10,1.9021716078415235e-17,0.5274888537541577,0.017575003083584208,1.4318088852723304e-17,0.0,0.31843555134903273,0.13650059181322544,1.1373322831586701e-18
2023-03-17,0.0,0.36093668292009046,6.883667843348869e-19,5.799085472083647e-18,0.0,0.4434375729477351,0.19562574413217448,0.0
2023-03-24,0.08117029481937012,0.28417887428029576,0.0,4.794724490974534e-17,0.0,0.39752933861678763,0.23712149228354631,0.0
2023-03-31,0.12055741281545984,0.27875918847199166,1.0897376452277247e-17,7.10998021964496e-17,4.225279072696838e-17,0.3743898211763954,0.226293577536153,4.811321763378207e-18
2023-04-10,0.03215956323304657,0.23583930109528872,0.0,4.6204850520524426e-17,2.465610156970585e-17,0.5062701056828178,0.2257310299888469,0.0
2023-04-17,2.7193366108429874e-17,0.21345892423769927,6.4349005885315865e-19,1.4874128966432797e-16,8.626778715088387e-19,0.5619400571153426,0.22460101864695803,2.201288289984522e-17
2023-04-24,5.001528994356203e-17,0.25513494708609413,1.1606335783448829e-17,5.420415519610838e-17,0.0,0.6317559941067632,0.1131090588071426,0.0
2023-05-01,2.3803478909108687e-18,0.4248204815352269,4.264536144103866e-18,0.23711702779575428,0.0,0.23509902037726765,0.1029634702917512,8.562593790955996e-18
2023-05-08,6.802615353025306e-18,0.4877223092587564,1.3816044905977835e-18,0.306275592238455,0.0,0.10853770335111251,0.08438530137778327,0.013079093773892825
2023-05-15,3.246596296935585e-18,0.524386932429431,0.0,0.2593197548431532,0.0,0.11480952475149016,0.06897096514646107,0.03251282282946462
2023-05-22,2.109210268044142e-18,0.4410228458576721,0.005614613636662653,0.17763825190305474,0.0,0.23832680262062925,0.1373974859819813,0.0
2023-05-30,0.0,0.2957028510114487,8.087601699810958e-18,0.21476834774702527,0.05052213377092786,0.17836225489896296,0.2606444125716351,2.2306388005176484e-17
2023-06-06,0.0,0.3097782271288275,1.2106575989999731e-17,0.021076786738531375,1.1119675842836079e-17,0.4153291612079721,0.25381582492466903,1.944471322819661e-17
2023-06-13,1.2076289212374047e-17,0.28798837344543854,8.2766365715906e-18,0.040249887111991386,0.0007181274082874341,0.40076169607326256,0.27028191596102014,0.0
2023-06-21,0.0,0.3427586370292059,0.0,0.05900466932751871,1.302056408304153e-19,0.35487491282652206,0.2433617808167533,0.0
2023-06-28,1.8658830067779202e-17,0.3054879116659354,0.0,1.3171750635465845e-17,9.676892695094601e-18,0.46738006776952734,0.21383737527645638,0.013294645288080947
2023-07-06,5.9014159478117096e-18,0.4472455370864551,0.00545464999042632,0.041518548325947674,0.0,0.4170519172717833,0.08872934732538769,1.357461112157122e-18
2023-07-13,1.4342495127419543e-17,0.5167293657457331,0.0,0.024766864848365936,4.252158791275331e-18,0.4196196239130548,0.038884145492845995,6.053542797457435e-19
2023-07-20,1.411391248270086e-17,0.498492578062716,0.0,0.0,0.0,0.4841323285633711,0.01737509337391292,0.0
2023-07-27,0.0,0.4017860597736747,2.307026568851098e-17,0.0,0.0,0.5838442348091779,8.65037679445377e-18,0.014369705417147395
2023-08-03,0.03579053779384769,0.36676255080186587,0.0,4.604957988348223e-19,8.674381444235844e-18,0.4763237942058297,0.0,0.12112311719845682
2023-08-10,0.0,0.43818600345718,0.0,2.789673568193566e-17,5.088182173862835e-17,0.44301314244722345,1.3560260613199308e-18,0.11880085409559656
2023-08-17,2.880850964270148e-17,0.5679388862534349,1.8525331292806275e-18,0.02520018653910256,0.0,0.25820576216463376,0.0,0.14865516504282866
2023-08-24,1.1598259494043584e-18,0.709672407722207,0.01317385837287384,0.04486482699521523,0.0,0.0037822183486466644,0.0,0.2285066885610573
2023-08-31,0.0,0.8400119099756368,0.0,9.116024165450536e-18,0.020989502002586164,0.0,3.3673445848851604e-17,0.13899858802177706
2023-09-08,0.0,0.8791167288539482,0.015239865264060891,1.2789662548617243e-17,0.035716095507043334,2.3813216927564004e-18,3.583256108662679e-18,0.06992731037494761
2023-09-15,4.956316943469685e-18,0.8468631697858862,0.021313575810450534,2.0026727141018198e-17,0.02461941942305164,0.017958566039972416,1.9325468419655166e-17,0.08924526894063915
2023-09-22,0.0,0.9506580972807266,0.0,5.205365996311877e-18,0.0,0.04934190271927341,0.0,2.0816681711721685e-17
2023-09-29,2.2297560895139348e-17,0.7477022743981734,1.0453826320117517e-17,3.939100024070717e-18,2.994026690391045e-17,0.24517053230537283,0.007127193296453737,3.522061263975236e-18
2023-10-06,0.02217390455147436,0.8067875442542098,0.0,0.0,0.0,0.15507294200457225,0.0159656091897435,2.9579811396667005e-18
2023-10-13,0.046868448509441295,0.2880923319984668,7.09912971893353e-17,4.004150145102148e-17,0.0,0.6650392194920919,2.4035657716417134e-17,0.0
2023-10-20,0.17173142672442648,0.2831573021705505,4.9643599962953226e-18,2.312024383931004e-17,6.023847603260978e-17,0.4981053157025331,0.04700595540248971,6.079751713615366e-20
2023-10-27,0.1230636464598249,0.3970828330703107,1.1582265680205633e-17,2.0676090794037736e-17,0.0,0.4566552070972496,0.023198313372614847,0.0
2023-11-03,0.03239685331507408,0.5128048687257912,0.0,3.5985001961562774e-17,0.03402246857347909,0.4207758093856556,0.0,6.962753509691783e-18
2023-11-10,4.0802440572063985e-17,0.6672585642020588,0.0,3.4575755771766e-17,0.05129156686403922,0.28144986893390206,4.499546570613534e-18,0.0
2023-11-17,0.0025970667179505786,0.6636954387943381,1.481946371317852e-17,0.0,0.03601285107127714,0.2976946434164341,0.0,1.2510655114745367e-17
2023-11-27,0.010882997137190929,0.5410106141131742,0.06447758061282516,0.0,0.05447806000094718,0.32915074813586254,0.0,0.0
2023-12-04,0.0,0.3112364262810816,1.813581299384691e-17,2.4778416226077097e-17,0.0,0.6887635737189184,4.025813359441514e-17,0.0
2023-12-11,0.0,0.253528727202438,0.0,0.0,4.2469420101099355e-18,0.7464712727975621,0.0,0.0
2023-12-18,0.0,0.16384331187989618,6.6326255882025674e-18,7.783732292967719e-17,0.0,0.8361566881201037,0.0,0.0
2023-12-26,5.926915811259847e-17,0.24061292159192407,9.184188359088774e-18,6.825786102385042e-18,0.12188426079516242,0.6124968721104246,0.025005945502488938,0.0
2024-01-03,1.649947589330326e-17,0.3428256827865619,0.0,2.196986854403923e-17,0.21092827607869516,0.40454947138734576,0.04169656974739727,0.0
2024-01-10,0.0,0.4275547764599593,0.030062979355194173,0.0,0.18752982996531364,0.2744802716805333,0.0803721425389996,3.337821298950605e-17
2024-01-18,4.869383220457506e-18,0.4125784344941983,0.050523847252276835,0.0,0.2877527595666813,0.09176283617964831,0.15738212250719538,1.1446699107919514e-17
2024-01-25,0.0,0.4731088852743393,0.0,1.7001602974082506e-17,0.2441396739165271,0.1893394490528773,0.09341199175625636,1.8384032792833717e-18
2024-02-01,2.8643471212056455e-17,0.558459479270514,0.0,3.747229856133413e-18,0.1789158506895038,0.13451194857388943,0.1281127214660928,0.0
2024-02-08,0.0,0.5072287656642388,0.0,1.1044566819697875e-18,0.11521342396921141,0.29832804585025713,0.07922976451629264,0.0
2024-02-15,0.04755673557031359,0.6621647464253722,0.0,0.0,0.07941244470725516,0.15298795998085193,0.05787811331620717,9.853634637304789e-17
2024-02-23,0.13878516533151505,0.7504675960905245,0.0,0.0,0.07597393135538577,0.007844370021220399,0.026928937201354402,0.0
2024-03-01,0.3666670974955951,0.43441399052455737,0.0,0.0,0.039357790232184574,0.06965567070357563,0.08990545104408738,1.9371336951863794e-17
2024-03-08,0.1326423542092838,0.365072632706579,0.020642739483088545,0.0,0.12267906142079535,2.4286128663675293e-17,0.35896321218025323,0.0
2024-03-15,0.11010334445481021,0.35645991681656586,0.014488284513814051,1.0460273538346824e-19,0.0,0.23475456515892723,0.28419388905588266,1.8848530982992468e-17
2024-03-22,6.349068099368657e-17,0.17873133151953471,0.0,0.0,5.374095337085809e-17,0.5075356224151314,0.31373304606533386,4.62190613477491e-17
2024-04-01,1.2778394923967966e-17,0.30006408800709705,0.006279454598038348,3.493106510125873e-18,1.330425432057835e-17,0.5112241918213211,0.18243226557354345,0.0
2024-04-08,0.026419714526340378,0.2010229181434332,0.01669560235240219,2.3272275635763105e-18,1.5779051564319916e-18,0.45203868003281433,0.30382308494500987,3.0524530954452034e-17
