date,ret,ret_lag_1,ret_lag_2,ret_lag_5,roll_mean_5,roll_std_5,roll_mean_20,roll_std_20,target_vol,ticker
2018-01-31,0.002755091817841171,-0.005894332618892273,-0.020698330034062518,-0.015928459793030036,-0.007870219398146716,0.011013354525566286,-0.001378288583951337,0.00946154910691855,0.009490218502383425,AAPL
2018-02-01,0.0020901228161385177,0.002755091817841171,-0.005894332618892273,-0.017851028218514142,-0.003881989191216184,0.010065260590551395,-0.0012650795870459252,0.009490218502383425,0.013249466517769034,AAPL
2018-02-02,-0.04338978518212089,0.0020901228161385177,0.002755091817841171,0.002337502062894181,-0.013027446640219199,0.019424371263082076,-0.0036668084737506656,0.013249466517769034,0.01356690702050333,AAPL
2018-02-05,-0.024984648328636005,-0.04338978518212089,0.0020901228161385177,-0.020698330034062518,-0.013884710299133896,0.0199354114024219,-0.005485315093487858,0.01356690702050333,0.017207134676026435,AAPL
2018-02-06,0.041791988977991856,-0.024984648328636005,-0.04338978518212089,-0.005894332618892273,-0.00434744597975707,0.03229138493688972,-0.0032099989831466448,0.017207134676026435,0.017658321291674946,AAPL
2018-02-07,-0.0214071251010437,0.041791988977991856,-0.024984648328636005,0.002755091817841171,-0.009179889363534043,0.03276720245854632,-0.004274622884147322,0.017658321291674946,0.01836918888597203,AAPL
2018-02-08,-0.027516822898947746,-0.0214071251010437,0.041791988977991856,0.0020901228161385177,-0.015101278506551297,0.03289632934642729,-0.005638998006445667,0.01836918888597203,0.01863810937769198,AAPL
2018-02-09,0.012231530227524878,-0.027516822898947746,-0.0214071251010437,-0.04338978518212089,-0.003977015424622143,0.030235618960319136,-0.005311424997779285,0.01863810937769198,0.02101289039492045,AAPL
2018-02-12,0.040278919461678386,0.012231530227524878,-0.027516822898947746,-0.024984648328636005,0.009075698133440734,0.0328716104410056,-0.0038137881977756416,0.02101289039492045,0.02123500980445565,AAPL
2018-02-13,0.01001752118144883,0.040278919461678386,0.012231530227524878,0.041791988977991856,0.0027208045741321297,0.027616929025593633,-0.003058818481727521,0.02123500980445565,0.021332341066188937,AAPL
2018-02-14,0.018437433398449832,0.01001752118144883,0.040278919461678386,-0.0214071251010437,0.010689716274030836,0.024485285060653957,-0.0029627611678272325,0.021332341066188937,0.02284186612147493,AAPL
2018-02-15,0.03357822152477463,0.018437433398449832,0.01001752118144883,-0.027516822898947746,0.02290872515877531,0.013376657695549295,-0.0013285108749146123,0.02284186612147493,0.022834657807657303,AAPL
2018-02-16,-0.003237236859519821,0.03357822152477463,0.018437433398449832,0.012231530227524878,0.019814971741366372,0.01758900346551189,-0.0012672317011173718,0.022834657807657303,0.022783236992790227,AAPL
2018-02-20,-0.003363203573354401,-0.003237236859519821,0.03357822152477463,0.040278919461678386,0.011086547134359814,0.015612653887619789,-0.0010263389969964564,0.022783236992790227,0.022794365489947847,AAPL
2018-02-21,-0.004539214885903586,-0.003363203573354401,-0.003237236859519821,0.01001752118144883,0.008175199920889331,0.017143962165274355,-0.0012645928012641416,0.022794365489947847,0.022618312802839918,AAPL
2018-02-22,0.008359239918263262,-0.004539214885903586,-0.003363203573354401,0.018437433398449832,0.006159561224852017,0.016202377857164125,-5.020781569947674e-05,0.022618312802839918,0.02253115906355422,AAPL
2018-02-23,0.017391304347825987,0.008359239918263262,-0.004539214885903586,0.03357822152477463,0.002922177789462288,0.009644092185173921,0.0017119088126175297,0.02253115906355422,0.022891035118012836,AAPL
2018-02-26,0.01977209889352527,0.017391304347825987,0.008359239918263262,-0.003237236859519821,0.007524044940071306,0.011315140325470015,0.002583638654149084,0.022891035118012836,0.022281247084177093,AAPL
2018-02-27,-0.003240756870379169,0.01977209889352527,0.017391304347825987,-0.003363203573354401,0.007548534280666352,0.01128578067222738,0.0034565173123332514,0.022281247084177093,0.02220588842341377,AAPL
2018-02-28,-0.0015134594303759519,-0.003240756870379169,0.01977209889352527,-0.004539214885903586,0.00815368537177188,0.010531505025591206,0.0036755609717590678,0.02220588842341377,0.022707095608894622,AAPL
2018-03-01,-0.017516355861390442,-0.0015134594303759519,-0.003240756870379169,0.008359239918263262,0.0029785662158411386,0.015561570175166092,0.002661988587797487,0.022707095608894622,0.022726316083725606,AAPL
2018-03-02,0.006914336842833935,-0.017516355861390442,-0.0015134594303759519,0.017391304347825987,0.0008831727148427282,0.013733715498850562,0.0029031992891322576,0.022726316083725606,0.01994827669164551,AAPL
2018-03-05,0.003461902986914289,0.006914336842833935,-0.017516355861390442,0.01977209889352527,-0.0023788664664794678,0.009369012556607104,0.005245783697584017,0.01994827669164551,0.01871513949914122,AAPL
2018-03-06,-0.0008483477009713081,0.003461902986914289,0.006914336842833935,-0.003240756870379169,-0.0019003846325978957,0.009375079912191565,0.0064525987289672515,0.01871513949914122,0.017049733655791453,AAPL
2018-03-07,-0.009282947455300561,-0.0008483477009713081,0.003461902986914289,-0.0015134594303759519,-0.0034542822375828175,0.0099228023678427,0.0038988519073026306,0.017049733655791453,0.016025872459803858,AAPL
2018-03-08,0.010912255262814696,-0.009282947455300561,-0.0008483477009713081,-0.017516355861390442,0.00223143998725821,0.007759934380904015,0.00551482092549555,0.016025872459803858,0.014188318175290884,AAPL
2018-03-09,0.017181023035224285,0.010912255262814696,-0.009282947455300561,0.006914336842833935,0.00428477722573628,0.010263355538726293,0.007749713222204152,0.014188318175290884,0.014157243258976127,AAPL
2018-03-12,0.009667892697298619,0.017181023035224285,0.010912255262814696,0.003461902986914289,0.005525975167813146,0.010511229901483845,0.007621531345692839,0.014157243258976127,0.01238568060005848,AAPL
2018-03-13,-0.009630273589876781,0.009667892697298619,0.017181023035224285,-0.0008483477009713081,0.003769589990032052,0.012405636381028743,0.00512607169311508,0.01238568060005848,0.012689266604726902,AAPL
2018-03-14,-0.008501457992150963,-0.009630273589876781,0.009667892697298619,-0.009282947455300561,0.003925887882661972,0.01220334990623723,0.0042001227344350914,0.012689266604726902,0.012249328385750716,AAPL
2018-03-15,0.0011768861846501721,-0.008501457992150963,-0.009630273589876781,0.010912255262814696,0.0019788140670290665,0.011570211695166104,0.003337095373745108,0.012249328385750716,0.010038395621920243,AAPL
2018-03-16,-0.00352632647164397,0.0011768861846501721,-0.008501457992150963,0.017181023035224285,-0.0021626558343445846,0.007888595324926053,0.001481867973924178,0.010038395621920243,0.010677159052477571,AAPL
2018-03-19,-0.015279244286211413,-0.00352632647164397,0.0011768861846501721,0.009667892697298619,-0.007152083231046591,0.006255614081028716,0.0008797676025895984,0.010677159052477571,0.010635259802658174,AAPL
2018-03-20,-0.00034198506770199977,-0.015279244286211413,-0.00352632647164397,-0.009630273589876781,-0.005294425526611635,0.006699111488261273,0.0010308285278722185,0.010635259802658174,0.011838033330955977,AAPL
2018-03-21,-0.022654810217213495,-0.00034198506770199977,-0.015279244286211413,-0.008501457992150963,-0.008125095971624141,0.010374810871263393,0.00012504876130672304,0.011838033330955977,0.012080336567062588,AAPL
2018-03-22,-0.014129933535641404,-0.022654810217213495,-0.00034198506770199977,0.0011768861846501721,-0.011186459915682456,0.009127133430089454,-0.0009994099113885102,0.012080336567062588,0.012232979685707883,AAPL
2018-03-23,-0.02315654718326199,-0.014129933535641404,-0.022654810217213495,-0.00352632647164397,-0.01511250405800606,0.009229768284987594,-0.003026802487942909,0.012232979685707883,0.015952604453545016,AAPL
2018-03-26,0.047471808789640635,-0.02315654718326199,-0.014129933535641404,-0.015279244286211413,-0.0025622934428356503,0.029453284919771616,-0.0016418169931371406,0.015952604453545016,0.016832848764863337,AAPL
2018-03-27,-0.025641203971735305,0.047471808789640635,-0.02315654718326199,-0.00034198506770199977,-0.0076221372236423115,0.03110337689363653,-0.0027618393482049474,0.016832848764863337,0.016930387257677527,AAPL
2018-03-28,-0.011048925443626678,-0.025641203971735305,0.047471808789640635,-0.022654810217213495,-0.005300960268924948,0.030118526377662623,-0.0032386126488674837,0.016930387257677527,0.0167524426095144,AAPL
2018-03-29,0.007808641228736146,-0.011048925443626678,-0.025641203971735305,-0.014129933535641404,-0.0009132453160494381,0.030108774446133156,-0.001972362794361154,0.0167524426095144,0.016646806045692988,AAPL
2018-04-02,-0.0065560951060591455,0.007808641228736146,-0.011048925443626678,-0.02315654718326199,0.0024068450993911306,0.027875237526143404,-0.0026458843918058085,0.016646806045692988,0.016846252051101022,AAPL
2018-04-03,0.010259005100179408,-0.0065560951060591455,0.007808641228736146,0.047471808789640635,-0.0050357156385011145,0.01467959792657867,-0.0023060292861425526,0.016846252051101022,0.017515766688303663,AAPL
2018-04-04,0.019122409980635968,0.010259005100179408,-0.0065560951060591455,-0.025641203971735305,0.00391700715197314,0.012452259215777098,-0.0013074914020621887,0.017515766688303663,0.017502495458975743,AAPL
2018-04-05,0.006934350944240775,0.019122409980635968,0.010259005100179408,-0.011048925443626678,0.00751366242954663,0.00922876776015947,-0.0004966264820851218,0.017502495458975743,0.01814094785637243,AAPL
2018-04-06,-0.025578868899534313,0.006934350944240775,0.019122409980635968,0.007808641228736146,0.0008361604038925385,0.017412381142774495,-0.0023211826902025724,0.01814094785637243,0.01779948243929133,AAPL
2018-04-09,0.009918005713803524,-0.025578868899534313,0.006934350944240775,-0.0065560951060591455,0.004130980567865072,0.017221493412224276,-0.00268433355627361,0.01779948243929133,0.018245698499043873,AAPL
2018-04-10,0.01881819486537606,0.009918005713803524,-0.025578868899534313,0.010259005100179408,0.005842818520904403,0.01837000935393183,-0.0022268184478697385,0.018245698499043873,0.01817337762324445,AAPL
2018-04-11,-0.004675363820609402,0.01881819486537606,0.009918005713803524,0.019122409980635968,0.0010832637606553285,0.01710881919878664,-0.0019790729594063696,0.01817337762324445,0.018289913723274823,AAPL
2018-04-12,0.009858696041116222,-0.004675363820609402,0.01881819486537606,0.006934350944240775,0.001668132780030418,0.01740624463473522,-0.0010610652577430102,0.018289913723274823,0.01831082038046217,AAPL
2018-04-13,0.003387709247995696,0.009858696041116222,-0.004675363820609402,-0.025578868899534313,0.007461448409536419,0.008727180557381899,-0.000950524104575734,0.01831082038046217,0.018368618835646038,AAPL
2018-04-16,0.006238542204600961,0.003387709247995696,0.009858696041116222,0.009918005713803524,0.006725555707695907,0.008622758511323238,-0.0004622806707634874,0.018368618835646038,0.018283417256615295,AAPL
2018-04-17,0.013763899614862574,0.006238542204600961,0.003387709247995696,0.01881819486537606,0.00571469665759321,0.006992943594084818,0.000989876524290212,0.018283417256615295,0.01829565448708417,AAPL
2018-04-18,-0.002244268415413475,0.013763899614862574,0.006238542204600961,-0.004675363820609402,0.006200915738632395,0.006119942069966983,0.0008947623569046381,0.01829565448708417,0.018720038721057444,AAPL
2018-04-19,-0.028339926823941375,-0.002244268415413475,0.013763899614862574,0.009858696041116222,-0.001438808834379124,0.016106506869840647,0.0006105065265682441,0.018720038721057444,0.020690931814536132,AAPL
2018-04-20,-0.04097227253467939,-0.028339926823941375,-0.002244268415413475,0.003387709247995696,-0.010310805190914141,0.0233651242923321,-0.0007316104233836551,0.020690931814536132,0.02002033447877314,AAPL
2018-04-23,-0.002896193158975824,-0.04097227253467939,-0.028339926823941375,0.006238542204600961,-0.012137752263629498,0.02206877334107356,0.00028140727783065313,0.02002033447877314,0.016861273629039306,AAPL
2018-04-24,-0.013919465249144225,-0.002896193158975824,-0.04097227253467939,0.013763899614862574,-0.017674425236430858,0.016786365153064933,-0.00278815642410859,0.016861273629039306,0.016035408666791828,AAPL
2018-04-25,0.004357620454417566,-0.013919465249144225,-0.002896193158975824,-0.002244268415413475,-0.01635404746246465,0.01847790931545459,-0.0012882152028009463,0.016035408666791828,0.015898503424922047,AAPL
2018-04-26,0.003482917609779035,0.004357620454417566,-0.013919465249144225,-0.028339926823941375,-0.009989478575720568,0.01879519702157736,-0.0005616230501306607,0.015898503424922047,0.015951949925808284,AAPL
2018-04-27,-0.01156985846746017,0.003482917609779035,0.004357620454417566,-0.04097227253467939,-0.004108995762276723,0.008406863458248265,-0.0015305480349404766,0.015951949925808284,0.016487614985073572,AAPL
2018-04-30,0.0181122787621133,-0.01156985846746017,0.003482917609779035,-0.002896193158975824,9.269862194110079e-05,0.013102904121457325,-0.0002971293415318543,0.016487614985073572,0.017166289365504663,AAPL
2018-05-01,0.023236103314759227,0.0181122787621133,-0.01156985846746017,-0.013919465249144225,0.0075238123347217915,0.013692274966458595,0.0003517255691971366,0.017166289365504663,0.019379484910303377,AAPL
2018-05-02,0.044175197038284875,0.023236103314759227,0.0181122787621133,0.004357620454417566,0.015487327651495252,0.021012644548531252,0.001604364922079582,0.019379484910303377,0.019339143317583893,AAPL
2018-05-03,0.0018121198215377277,0.044175197038284875,0.023236103314759227,0.003482917609779035,0.01515316809384699,0.021263066920041877,0.0013482533659444295,0.019339143317583893,0.020008209710729186,AAPL
2018-05-04,0.039233557713579614,0.0018121198215377277,0.044175197038284875,-0.01156985846746017,0.025313851330054947,0.01701484393032837,0.004588874696600126,0.020008209710729186,0.019979572418702973,AAPL
2018-05-07,0.007234980247959877,0.039233557713579614,0.0018121198215377277,0.0181122787621133,0.023138391627224263,0.018770585123086943,0.004454723423307943,0.019979572418702973,0.019693014590153133,AAPL
2018-05-08,0.004806798060548401,0.007234980247959877,0.039233557713579614,0.023236103314759227,0.019452530576382097,0.020478338434438144,0.003754153583066561,0.019693014590153133,0.019603120475744598,AAPL
2018-05-09,0.00704094990420967,0.004806798060548401,0.007234980247959877,0.044175197038284875,0.012025681149567058,0.015366326951275497,0.004339969269307515,0.019603120475744598,0.01969397753195919,AAPL
2018-05-10,0.01430402193421454,0.00704094990420967,0.004806798060548401,0.0018121198215377277,0.01452406157210242,0.014266748875839013,0.00456223556396243,0.01969397753195919,0.019781993262215424,AAPL
2018-05-11,-0.0038032050104455095,0.01430402193421454,0.00704094990420967,0.039233557713579614,0.005916709027297395,0.006501103860389952,0.00420268985104037,0.019781993262215424,0.019828364057823962,AAPL
2018-05-14,-0.0023331253973848387,-0.0038032050104455095,0.01430402193421454,0.007234980247959877,0.004003087898228452,0.007366641119086399,0.0037741064709410797,0.019828364057823962,0.019880781030252623,AAPL
2018-05-15,-0.009088848132930316,-0.0023331253973848387,-0.0038032050104455095,0.004806798060548401,0.001223958659532709,0.009343509082535945,0.0026314690835514353,0.019880781030252623,0.019899883014219657,AAPL
2018-05-16,0.009333151832486175,-0.009088848132930316,-0.0023331253973848387,0.00704094990420967,0.00168239904518801,0.009747761752594215,0.003210340095946418,0.019899883014219657,0.018631250303554947,AAPL
2018-05-17,-0.006323787839664363,0.009333151832486175,-0.009088848132930316,0.01430402193421454,-0.0024431629095877706,0.007066961751882335,0.004311147045160268,0.018631250303554947,0.015454899787112253,AAPL
2018-05-18,-0.00363646649780458,-0.006323787839664363,0.009333151832486175,-0.0038032050104455095,-0.002409815207059585,0.00705932879602405,0.0061779373470040085,0.015454899787112253,0.015306906150501596,AAPL
2018-05-21,0.007084771470257323,-0.00363646649780458,-0.006323787839664363,-0.0023331253973848387,-0.0005262358335311523,0.008242245306434474,0.006676985578465666,0.015306906150501596,0.014699274355298648,AAPL
2018-05-22,-0.0025048949592437753,0.007084771470257323,-0.00363646649780458,-0.009088848132930316,0.0007905548012061558,0.006958187720826615,0.007247714092960688,0.014699274355298648,0.014685187465688152,AAPL
2018-05-23,0.006411750023680662,-0.0025048949592437753,0.007084771470257323,0.009333151832486175,0.00020627443944505331,0.006135561494632881,0.007350420571423844,0.014685187465688152,0.014784570963688208,AAPL
2018-05-24,-0.0011149163318969757,0.006411750023680662,-0.0025048949592437753,-0.006323787839664363,0.0012480487409985308,0.0051053359983950185,0.007120528874340043,0.014784570963688208,0.0141747294523407,AAPL
2018-05-25,0.002285451558511342,-0.0011149163318969757,0.006411750023680662,-0.00363646649780458,0.0024324323522617155,0.004314560099841347,0.00781329437563862,0.0141747294523407,0.014176112087596959,AAPL
2018-05-29,-0.00360589139815759,0.002285451558511342,-0.0011149163318969757,0.007084771470257323,0.00029429977857873266,0.004074946482881599,0.006727385867625074,0.014176112087596959,0.013749648286650484,AAPL
2018-05-30,-0.002128631789140578,-0.00360589139815759,0.002285451558511342,-0.0025048949592437753,0.0003695524125993721,0.004013338596491665,0.005459149112430084,0.013749648286650484,0.010407170124123758,AAPL
2018-05-31,-0.003360434726533912,-0.002128631789140578,-0.00360589139815759,0.006411750023680662,-0.0015848845374435427,0.0023839609837745168,0.0030823675241891447,0.010407170124123758,0.010922366403479523,AAPL
2018-06-01,0.018034309203162957,-0.003360434726533912,-0.002128631789140578,-0.0011149163318969757,0.002244960569568444,0.009139015333822172,0.003893476993270406,0.010922366403479523,0.00721842100410283,AAPL
2018-06-04,0.008357759304932655,0.018034309203162957,-0.003360434726533912,0.002285451558511342,0.0034594221188527065,0.009540394248572517,0.002349687072838058,0.00721842100410283,0.007236289238740607,AAPL
2018-06-05,0.007714845586302754,0.008357759304932655,0.018034309203162957,-0.00360589139815759,0.005723569515744775,0.00875549322271728,0.002373680339755202,0.007236289238740607,0.007218752051814703,AAPL
2018-06-06,0.0034661173494474617,0.007714845586302754,0.008357759304932655,-0.002128631789140578,0.0068425193434623836,0.0078072630873136945,0.002306646304200155,0.007218752051814703,0.007210486604099179,AAPL
2018-06-07,-0.0026806459066636146,0.0034661173494474617,0.007714845586302754,-0.003360434726533912,0.006978477107436443,0.007588007144780392,0.0018205665136564908,0.007210486604099179,0.006972950052455586,AAPL
2018-06-08,-0.009097573668206405,-0.0026806459066636146,0.0034661173494474617,0.018034309203162957,0.0015521005331625704,0.007404248464563471,0.0006504867335354436,0.006972950052455586,0.006933955466921863,AAPL
2018-06-11,-0.002451628951548268,-0.009097573668206405,-0.0026806459066636146,0.008357759304932655,-0.0006097771181336143,0.00643497989260775,0.0007180655364803056,0.006933955466921863,0.0069733444341071645,AAPL
2018-06-12,0.00549074884144285,-0.002451628951548268,-0.009097573668206405,0.007714845586302754,-0.0010545964671055952,0.005756813732856348,0.0011092592484216901,0.0069733444341071645,0.006908676021516975,AAPL
2018-06-13,-0.008217184219412532,0.00549074884144285,-0.002451628951548268,0.0034661173494474617,-0.003391256780877594,0.005833727800638113,0.0011528424440975793,0.006908676021516975,0.006635090404029515,AAPL
2018-06-14,0.0005243656570859123,-0.008217184219412532,0.00549074884144285,-0.0026806459066636146,-0.0027502544681276887,0.00610127510535975,0.0007124031353275661,0.006635090404029515,0.0069086004831624154,AAPL
2018-06-15,-0.010272587429364766,0.0005243656570859123,-0.008217184219412532,-0.009097573668206405,-0.002985257220359361,0.006421120080043942,0.000514963155842546,0.0069086004831624154,0.0068449766380076155,AAPL
2018-06-18,-0.0005295304901035136,-0.010272587429364766,0.0005243656570859123,-0.002451628951548268,-0.00260083752807041,0.006517861506558251,0.0006703099562275994,0.0068449766380076155,0.007627222756309388,AAPL
2018-06-19,-0.016159922374369362,-0.0005295304901035136,-0.010272587429364766,0.00549074884144285,-0.006930971771232852,0.006974144634818957,-0.0004919247360037349,0.007627222756309388,0.007686178459298222,AAPL
2018-06-20,0.004362289359561178,-0.016159922374369362,-0.0005295304901035136,-0.008217184219412532,-0.004415077055438111,0.008496904538582385,-0.00014856552006348723,0.007686178459298222,0.007614761819570529,AAPL
2018-06-21,-0.0055764048559259205,0.004362289359561178,-0.016159922374369362,0.0005243656570859123,-0.005635231158040477,0.008035798882664372,-0.0007479732640438164,0.007614761819570529,0.007629899086981914,AAPL
2018-06-22,-0.002911421054490715,-0.0055764048559259205,0.004362289359561178,-0.010272587429364766,-0.0041629978830656665,0.0076382748206616285,-0.0008377985001735034,0.007629899086981914,0.008203211606824154,AAPL
2018-06-25,-0.01487138819158662,-0.002911421054490715,-0.0055764048559259205,-0.0005295304901035136,-0.007031369423362288,0.008568878721597737,-0.0016956404876784016,0.008203211606824154,0.008768796548980969,AAPL
2018-06-26,0.012405810546519458,-0.01487138819158662,-0.002911421054490715,-0.016159922374369362,-0.0013182228391845241,0.01030747297986422,-0.000895055390444549,0.008768796548980969,0.008765134076152306,AAPL
2018-06-27,-0.0014639719245758132,0.012405810546519458,-0.01487138819158662,0.004362289359561178,-0.002483475096011922,0.009822677292471119,-0.0008618223972163108,0.008765134076152306,0.00892674981196668,AAPL
2018-06-28,0.007276134577220983,-0.0014639719245758132,0.012405810546519458,-0.0055764048559259205,8.703279061745839e-05,0.010471224489835125,-0.0003299939320285661,0.00892674981196668,0.007812505644017108,AAPL
2018-06-29,-0.002102283518163439,0.007276134577220983,-0.0014639719245758132,-0.002911421054490715,0.00024886029788291354,0.010419424276252058,-0.0013368235680948858,0.007812505644017108,0.008019758715361577,AAPL
2018-07-02,0.011182292185957232,-0.002102283518163439,0.007276134577220983,-0.01487138819158662,0.0054595963733916845,0.006881438352899324,-0.001195596924043657,0.008019758715361577,0.00850430228104683,AAPL
2018-07-03,-0.017415946572488794,0.011182292185957232,-0.002102283518163439,0.012405810546519458,-0.0005047550504099663,0.011029391522380687,-0.0024521365319832345,0.00850430228104683,0.008730753267879286,AAPL
2018-07-05,0.008046907341571652,-0.017415946572488794,0.011182292185957232,-0.0014639719245758132,0.0013974208028195267,0.011626579217331654,-0.002223097032377025,0.008730753267879286,0.00943993044438242,AAPL
2018-07-06,0.013862013446896304,0.008046907341571652,-0.017415946572488794,0.007276134577220983,0.002714596576754591,0.012775380730449698,-0.001395964064699029,0.00943993044438242,0.009843292204779995,AAPL
2018-07-09,0.013885036810570295,0.013862013446896304,0.008046907341571652,-0.002102283518163439,0.005912060642501338,0.013259891874950419,-0.000246833540760194,0.009843292204779995,0.009832546536793817,AAPL
2018-07-10,-0.0012067494110752364,0.013885036810570295,0.013862013446896304,0.011182292185957232,0.003434252323094844,0.01318619899611114,-0.00018458956373654245,0.009832546536793817,0.01013402569252531,AAPL
2018-07-11,-0.01297646034996891,-0.0012067494110752364,0.013885036810570295,-0.017415946572488794,0.004322149567598821,0.011468895595573262,-0.0011079500233071304,0.01013402569252531,0.010733634304131509,AAPL
2018-07-12,0.01676621775265419,-0.01297646034996891,-0.0012067494110752364,0.008046907341571652,0.006066011649815328,0.012766342491481389,0.0001412200752962056,0.010733634304131509,0.010738147503271398,AAPL
2018-07-13,0.0015704641976161948,0.01676621775265419,-0.01297646034996891,0.013862013446896304,0.0036077017999593063,0.012053359165857059,0.00019352500232271974,0.010738147503271398,0.010472399503851997,AAPL
2018-07-16,-0.002195050214183092,0.0015704641976161948,0.01676621775265419,0.013885036810570295,0.00039168439500862905,0.01069425482440427,0.0005974018630818034,0.010472399503851997,0.01048029675846426,AAPL
2018-07-17,0.0028284764532702233,-0.002195050214183092,0.0015704641976161948,-0.0012067494110752364,0.001198729567877721,0.010695731629307724,0.0007653022102504902,0.01048029675846426,0.009824227642085187,AAPL
2018-07-18,-0.005484439224897275,0.0028284764532702233,-0.002195050214183092,-0.01297646034996891,0.002697133792892048,0.00851612235912994,0.0012990763677240946,0.009824227642085187,0.009909434194897447,AAPL
2018-07-19,0.007773043046615635,-0.005484439224897275,0.0028284764532702233,0.01676621775265419,0.0008984988516843373,0.005043502086081297,0.0014696140520768174,0.009909434194897447,0.009813298228420045,AAPL
2018-07-20,-0.0022933743861820455,0.007773043046615635,-0.005484439224897275,0.0015704641976161948,0.00012573113492468923,0.005208126361499168,0.0016337655755640113,0.009813298228420045,0.009757291390468745,AAPL
2018-07-23,0.0008887027778425871,-0.0022933743861820455,0.007773043046615635,-0.002195050214183092,0.0007424817333298251,0.005044613809394509,0.0018237717671806763,0.009757291390468745,0.008988796689056906,AAPL
2018-07-24,0.007253827661001688,0.0008887027778425871,-0.0022933743861820455,0.0028284764532702233,0.001627551974876118,0.005829279953381267,0.002930032559810092,0.008988796689056906,0.00884720819305675,AAPL
